sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain,Unit_type
12/03/2021,Smecta,Ipsen,Dry place,2041,24.58,0,1,gói
12/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1648,24.43,0,1,chai
12/03/2021,V-Rohto,Rohto,Cool place,2714,24.89,0,0,chai
12/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3338,24.24,0,0,hộp
12/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1202,24.10,0,1,lọ
12/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1810,24.83,0,0,chai
13/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,895,25.29,0,0,chai
13/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,917,24.09,0,1,hộp
13/03/2021,Coldrex,GSK,Room temperature,2012,25.25,0,0,hộp
13/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2678,24.78,0,0,hộp
13/03/2021,Loratadine 10mg,Sanofi,Room temperature,1360,24.04,0,0,hộp
13/03/2021,Omeprazole 20mg,STADA,Room temperature,1419,24.09,0,0,hộp
13/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3906,24.33,0,1,hộp
13/03/2021,Salbutamol inhaler,GSK,Cool place,1265,23.39,0,0,chai
13/03/2021,Salonpas,Hisamitsu,Dry place,3745,23.96,0,0,gói
13/03/2021,Smecta,Ipsen,Dry place,2027,24.42,0,1,gói
13/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1637,24.56,0,1,chai
13/03/2021,V-Rohto,Rohto,Cool place,2707,24.89,0,0,chai
13/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3284,24.23,0,1,hộp
13/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1195,23.83,0,1,lọ
13/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1813,25.02,0,0,chai
14/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,898,25.40,0,0,chai
14/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,922,23.78,0,0,hộp
14/03/2021,Coldrex,GSK,Room temperature,2006,25.39,0,1,hộp
14/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2699,24.64,0,1,hộp
14/03/2021,Loratadine 10mg,Sanofi,Room temperature,1361,24.01,0,1,hộp
14/03/2021,Omeprazole 20mg,STADA,Room temperature,1410,24.23,0,1,hộp
14/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3903,24.51,0,0,hộp
14/03/2021,Salbutamol inhaler,GSK,Cool place,1258,23.27,0,0,chai
14/03/2021,Salonpas,Hisamitsu,Dry place,3740,24.04,0,0,gói
14/03/2021,Smecta,Ipsen,Dry place,2016,24.29,0,0,gói
14/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1630,24.68,0,0,chai
14/03/2021,V-Rohto,Rohto,Cool place,2701,24.89,0,0,chai
14/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3246,24.22,0,0,hộp
14/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1190,23.63,0,0,lọ
14/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1814,25.17,0,0,chai
15/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,900,25.44,0,0,chai
15/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,924,23.67,0,0,hộp
15/03/2021,Coldrex,GSK,Room temperature,2004,25.44,0,1,hộp
15/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2707,24.56,0,1,hộp
15/03/2021,Loratadine 10mg,Sanofi,Room temperature,1361,24.00,0,0,hộp
15/03/2021,Omeprazole 20mg,STADA,Room temperature,1403,24.33,0,1,hộp
15/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3902,24.67,0,1,hộp
15/03/2021,Salbutamol inhaler,GSK,Cool place,1252,23.22,0,0,chai
15/03/2021,Salonpas,Hisamitsu,Dry place,3737,24.11,0,1,gói
15/03/2021,Smecta,Ipsen,Dry place,2012,24.22,0,0,gói
15/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1627,24.78,0,0,chai
15/03/2021,V-Rohto,Rohto,Cool place,2699,24.89,0,0,chai
15/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3231,24.22,0,0,hộp
15/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1188,23.56,0,0,lọ
15/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1815,25.22,0,0,chai
16/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,899,25.44,0,0,chai
16/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,922,23.78,0,0,hộp
16/03/2021,Coldrex,GSK,Room temperature,2008,25.38,0,1,hộp
16/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2703,24.51,0,0,hộp
16/03/2021,Loratadine 10mg,Sanofi,Room temperature,1360,24.06,0,0,hộp
16/03/2021,Omeprazole 20mg,STADA,Room temperature,1399,24.40,0,0,hộp
16/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3905,24.81,0,1,hộp
16/03/2021,Salbutamol inhaler,GSK,Cool place,1246,23.25,0,0,chai
16/03/2021,Salonpas,Hisamitsu,Dry place,3735,24.19,0,0,gói
16/03/2021,Smecta,Ipsen,Dry place,2014,24.20,0,1,gói
16/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1628,24.87,0,0,chai
16/03/2021,V-Rohto,Rohto,Cool place,2704,24.88,0,0,chai
16/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3238,24.30,0,0,hộp
16/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1189,23.57,0,1,lọ
16/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1813,25.18,0,0,chai
17/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,898,25.44,0,0,chai
17/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,917,24.09,0,1,hộp
17/03/2021,Coldrex,GSK,Room temperature,2018,25.22,0,1,hộp
17/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2691,24.46,0,0,hộp
17/03/2021,Loratadine 10mg,Sanofi,Room temperature,1358,24.20,0,0,hộp
17/03/2021,Omeprazole 20mg,STADA,Room temperature,1395,24.47,0,0,hộp
17/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3911,24.98,0,1,hộp
17/03/2021,Salbutamol inhaler,GSK,Cool place,1241,23.32,0,0,chai
17/03/2021,Salonpas,Hisamitsu,Dry place,3734,24.29,0,0,gói
17/03/2021,Smecta,Ipsen,Dry place,2021,24.17,0,0,gói
17/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1630,24.98,0,0,chai
17/03/2021,V-Rohto,Rohto,Cool place,2718,24.84,0,0,chai
17/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3254,24.49,0,0,hộp
17/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1192,23.60,0,0,lọ
17/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1808,25.07,0,0,chai
18/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,895,25.44,0,0,chai
18/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,910,24.50,0,0,hộp
18/03/2021,Coldrex,GSK,Room temperature,2031,25.01,0,0,hộp
18/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2675,24.42,0,0,hộp
18/03/2021,Loratadine 10mg,Sanofi,Room temperature,1355,24.39,0,0,hộp
18/03/2021,Omeprazole 20mg,STADA,Room temperature,1392,24.53,0,1,hộp
18/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3921,25.15,0,0,hộp
18/03/2021,Salbutamol inhaler,GSK,Cool place,1235,23.42,0,0,chai
18/03/2021,Salonpas,Hisamitsu,Dry place,3733,24.40,0,0,gói
18/03/2021,Smecta,Ipsen,Dry place,2029,24.15,0,0,gói
18/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1632,25.08,0,0,chai
18/03/2021,V-Rohto,Rohto,Cool place,2736,24.80,0,0,chai
18/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3278,24.75,0,0,hộp
18/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1195,23.65,0,0,lọ
18/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1801,24.92,0,0,chai
19/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,891,25.44,0,0,chai
19/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,901,24.95,0,0,hộp
19/03/2021,Coldrex,GSK,Room temperature,2046,24.77,0,1,hộp
19/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2655,24.38,0,0,hộp
19/03/2021,Loratadine 10mg,Sanofi,Room temperature,1351,24.61,0,1,hộp
19/03/2021,Omeprazole 20mg,STADA,Room temperature,1389,24.59,0,0,hộp
19/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3931,25.30,0,1,hộp
19/03/2021,Salbutamol inhaler,GSK,Cool place,1229,23.54,0,1,chai
19/03/2021,Salonpas,Hisamitsu,Dry place,3731,24.50,0,1,gói
19/03/2021,Smecta,Ipsen,Dry place,2039,24.13,0,0,gói
19/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1635,25.18,0,1,chai
19/03/2021,V-Rohto,Rohto,Cool place,2757,24.75,0,0,chai
19/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3303,25.03,0,0,hộp
19/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1199,23.71,0,0,lọ
19/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1792,24.75,0,0,chai
20/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,888,25.44,0,0,chai
20/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,892,25.36,0,0,hộp
20/03/2021,Coldrex,GSK,Room temperature,2060,24.55,0,1,hộp
20/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2634,24.36,0,0,hộp
20/03/2021,Loratadine 10mg,Sanofi,Room temperature,1347,24.80,0,0,hộp
20/03/2021,Omeprazole 20mg,STADA,Room temperature,1386,24.63,0,0,hộp
20/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3940,25.43,0,0,hộp
20/03/2021,Salbutamol inhaler,GSK,Cool place,1223,23.66,0,0,chai
20/03/2021,Salonpas,Hisamitsu,Dry place,3730,24.59,0,0,gói
20/03/2021,Smecta,Ipsen,Dry place,2047,24.12,0,0,gói
20/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1638,25.26,0,0,chai
20/03/2021,V-Rohto,Rohto,Cool place,2776,24.71,0,0,chai
20/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3327,25.29,0,1,hộp
20/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1203,23.78,0,0,lọ
20/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1781,24.60,0,0,chai
21/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,883,25.44,0,0,chai
21/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,882,25.66,0,0,hộp
21/03/2021,Coldrex,GSK,Room temperature,2070,24.39,0,0,hộp
21/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2613,24.34,0,0,hộp
21/03/2021,Loratadine 10mg,Sanofi,Room temperature,1342,24.94,0,1,hộp
21/03/2021,Omeprazole 20mg,STADA,Room temperature,1383,24.66,0,0,hộp
21/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3947,25.52,0,1,hộp
21/03/2021,Salbutamol inhaler,GSK,Cool place,1217,23.78,0,0,chai
21/03/2021,Salonpas,Hisamitsu,Dry place,3728,24.64,0,1,gói
21/03/2021,Smecta,Ipsen,Dry place,2054,24.11,0,0,gói
21/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1640,25.31,0,0,chai
21/03/2021,V-Rohto,Rohto,Cool place,2790,24.68,0,0,chai
21/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3344,25.48,0,1,hộp
21/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1206,23.84,0,1,lọ
21/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1771,24.49,0,0,chai
22/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,879,25.44,0,0,chai
22/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,874,25.78,0,0,hộp
22/03/2021,Coldrex,GSK,Room temperature,2074,24.33,0,0,hộp
22/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2594,24.33,0,0,hộp
22/03/2021,Loratadine 10mg,Sanofi,Room temperature,1337,25.00,0,0,hộp
22/03/2021,Omeprazole 20mg,STADA,Room temperature,1379,24.67,0,1,hộp
22/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3950,25.56,0,1,hộp
22/03/2021,Salbutamol inhaler,GSK,Cool place,1211,23.89,0,0,chai
22/03/2021,Salonpas,Hisamitsu,Dry place,3726,24.67,0,0,gói
22/03/2021,Smecta,Ipsen,Dry place,2056,24.11,0,0,gói
22/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1641,25.33,0,0,chai
22/03/2021,V-Rohto,Rohto,Cool place,2795,24.67,0,0,chai
22/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3351,25.56,0,0,hộp
22/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1207,23.89,0,0,lọ
22/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1760,24.44,0,1,chai
23/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,873,25.44,0,1,chai
23/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,866,25.77,0,1,hộp
23/03/2021,Coldrex,GSK,Room temperature,2071,24.34,0,0,hộp
23/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2576,24.34,0,1,hộp
23/03/2021,Loratadine 10mg,Sanofi,Room temperature,1330,24.98,0,0,hộp
23/03/2021,Omeprazole 20mg,STADA,Room temperature,1374,24.67,0,1,hộp
23/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3944,25.54,0,0,hộp
23/03/2021,Salbutamol inhaler,GSK,Cool place,1205,23.98,0,0,chai
23/03/2021,Salonpas,Hisamitsu,Dry place,3714,24.66,0,0,gói
23/03/2021,Smecta,Ipsen,Dry place,2053,24.11,0,0,gói
23/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1637,25.30,0,0,chai
23/03/2021,V-Rohto,Rohto,Cool place,2789,24.67,0,0,chai
23/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3345,25.54,0,1,hộp
23/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1205,23.93,0,0,lọ
23/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1748,24.45,0,0,chai
24/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,865,25.42,0,1,chai
24/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,856,25.74,0,0,hộp
24/03/2021,Coldrex,GSK,Room temperature,2064,24.35,0,0,hộp
24/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2555,24.38,0,0,hộp
24/03/2021,Loratadine 10mg,Sanofi,Room temperature,1320,24.93,0,0,hộp
24/03/2021,Omeprazole 20mg,STADA,Room temperature,1368,24.67,0,0,hộp
24/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3929,25.49,0,0,hộp
24/03/2021,Salbutamol inhaler,GSK,Cool place,1198,24.07,0,0,chai
24/03/2021,Salonpas,Hisamitsu,Dry place,3687,24.65,0,1,gói
24/03/2021,Smecta,Ipsen,Dry place,2043,24.11,0,1,gói
24/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1625,25.21,0,0,chai
24/03/2021,V-Rohto,Rohto,Cool place,2774,24.67,0,0,chai
24/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3330,25.48,0,1,hộp
24/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1201,23.98,0,1,lọ
24/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1732,24.46,0,0,chai
25/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,855,25.38,0,0,chai
25/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,846,25.69,0,1,hộp
25/03/2021,Coldrex,GSK,Room temperature,2052,24.36,0,1,hộp
25/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2532,24.43,0,0,hộp
25/03/2021,Loratadine 10mg,Sanofi,Room temperature,1307,24.86,0,0,hộp
25/03/2021,Omeprazole 20mg,STADA,Room temperature,1361,24.67,0,0,hộp
25/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3904,25.41,0,1,hộp
25/03/2021,Salbutamol inhaler,GSK,Cool place,1191,24.17,0,0,chai
25/03/2021,Salonpas,Hisamitsu,Dry place,3648,24.64,0,1,gói
25/03/2021,Smecta,Ipsen,Dry place,2029,24.12,0,0,gói
25/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1607,25.07,0,0,chai
25/03/2021,V-Rohto,Rohto,Cool place,2750,24.67,0,0,chai
25/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3306,25.40,0,0,hộp
25/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1194,24.04,0,0,lọ
25/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1713,24.47,0,0,chai
26/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,844,25.34,0,0,chai
26/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,835,25.63,0,0,hộp
26/03/2021,Coldrex,GSK,Room temperature,2038,24.38,0,1,hộp
26/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2509,24.49,0,0,hộp
26/03/2021,Loratadine 10mg,Sanofi,Room temperature,1291,24.76,0,0,hộp
26/03/2021,Omeprazole 20mg,STADA,Room temperature,1353,24.67,0,0,hộp
26/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3873,25.31,0,0,hộp
26/03/2021,Salbutamol inhaler,GSK,Cool place,1184,24.26,0,0,chai
26/03/2021,Salonpas,Hisamitsu,Dry place,3598,24.62,0,1,gói
26/03/2021,Smecta,Ipsen,Dry place,2011,24.12,0,0,gói
26/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1585,24.89,0,1,chai
26/03/2021,V-Rohto,Rohto,Cool place,2720,24.67,0,0,chai
26/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3275,25.29,0,0,hộp
26/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1185,24.09,0,1,lọ
26/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1693,24.49,0,0,chai
27/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,832,25.28,0,0,chai
27/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,823,25.56,0,0,hộp
27/03/2021,Coldrex,GSK,Room temperature,2020,24.40,0,0,hộp
27/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2485,24.56,0,1,hộp
27/03/2021,Loratadine 10mg,Sanofi,Room temperature,1275,24.64,0,1,hộp
27/03/2021,Omeprazole 20mg,STADA,Room temperature,1345,24.67,0,0,hộp
27/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3835,25.20,0,0,hộp
27/03/2021,Salbutamol inhaler,GSK,Cool place,1177,24.35,0,0,chai
27/03/2021,Salonpas,Hisamitsu,Dry place,3542,24.59,0,0,gói
27/03/2021,Smecta,Ipsen,Dry place,1991,24.13,0,0,gói
27/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1559,24.69,0,0,chai
27/03/2021,V-Rohto,Rohto,Cool place,2685,24.67,0,0,chai
27/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3239,25.17,0,0,hộp
27/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1174,24.14,0,1,lọ
27/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1671,24.51,0,0,chai
28/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,820,25.22,0,0,chai
28/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,812,25.48,0,0,hộp
28/03/2021,Coldrex,GSK,Room temperature,2001,24.42,0,0,hộp
28/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2461,24.64,0,0,hộp
28/03/2021,Loratadine 10mg,Sanofi,Room temperature,1258,24.52,0,0,hộp
28/03/2021,Omeprazole 20mg,STADA,Room temperature,1336,24.67,0,1,hộp
28/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3794,25.07,0,1,hộp
28/03/2021,Salbutamol inhaler,GSK,Cool place,1170,24.44,0,0,chai
28/03/2021,Salonpas,Hisamitsu,Dry place,3482,24.56,0,0,gói
28/03/2021,Smecta,Ipsen,Dry place,1968,24.13,0,0,gói
28/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1532,24.46,0,1,chai
28/03/2021,V-Rohto,Rohto,Cool place,2648,24.67,0,0,chai
28/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3198,25.03,0,0,hộp
28/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1163,24.19,0,0,lọ
28/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1649,24.53,0,0,chai
29/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,807,25.15,0,0,chai
29/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,801,25.39,0,0,hộp
29/03/2021,Coldrex,GSK,Room temperature,1980,24.44,0,1,hộp
29/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2438,24.72,0,0,hộp
29/03/2021,Loratadine 10mg,Sanofi,Room temperature,1241,24.39,0,0,hộp
29/03/2021,Omeprazole 20mg,STADA,Room temperature,1328,24.67,0,1,hộp
29/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3750,24.94,0,0,hộp
29/03/2021,Salbutamol inhaler,GSK,Cool place,1163,24.53,0,1,chai
29/03/2021,Salonpas,Hisamitsu,Dry place,3420,24.53,0,1,gói
29/03/2021,Smecta,Ipsen,Dry place,1945,24.14,0,0,gói
29/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1503,24.22,0,0,chai
29/03/2021,V-Rohto,Rohto,Cool place,2608,24.67,0,0,chai
29/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3156,24.89,0,1,hộp
29/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1150,24.24,0,1,lọ
29/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1627,24.56,0,0,chai
30/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,795,25.07,0,0,chai
30/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,791,25.29,0,0,hộp
30/03/2021,Coldrex,GSK,Room temperature,1958,24.47,0,1,hộp
30/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2416,24.80,0,0,hộp
30/03/2021,Loratadine 10mg,Sanofi,Room temperature,1224,24.26,0,0,hộp
30/03/2021,Omeprazole 20mg,STADA,Room temperature,1319,24.67,0,1,hộp
30/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3704,24.81,0,1,hộp
30/03/2021,Salbutamol inhaler,GSK,Cool place,1157,24.62,0,0,chai
30/03/2021,Salonpas,Hisamitsu,Dry place,3360,24.50,0,1,gói
30/03/2021,Smecta,Ipsen,Dry place,1922,24.15,0,0,gói
30/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1475,23.99,0,0,chai
30/03/2021,V-Rohto,Rohto,Cool place,2569,24.67,0,0,chai
30/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3113,24.75,0,1,hộp
30/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1137,24.29,0,0,lọ
30/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1606,24.58,0,0,chai
31/03/2021,Acetylcysteine syrup,DHG Pharma,Cool place,784,24.99,0,1,chai
31/03/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,782,25.19,0,1,hộp
31/03/2021,Coldrex,GSK,Room temperature,1937,24.49,0,1,hộp
31/03/2021,Ibuprofen 200mg,Traphaco,Room temperature,2396,24.88,0,0,hộp
31/03/2021,Loratadine 10mg,Sanofi,Room temperature,1209,24.13,0,1,hộp
31/03/2021,Omeprazole 20mg,STADA,Room temperature,1311,24.67,0,1,hộp
31/03/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3658,24.69,0,1,hộp
31/03/2021,Salbutamol inhaler,GSK,Cool place,1150,24.71,0,1,chai
31/03/2021,Salonpas,Hisamitsu,Dry place,3304,24.47,0,0,gói
31/03/2021,Smecta,Ipsen,Dry place,1901,24.16,0,1,gói
31/03/2021,Thuốc ho Prospan,Engelhard,Cool place,1449,23.76,0,0,chai
31/03/2021,V-Rohto,Rohto,Cool place,2531,24.67,0,1,chai
31/03/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3070,24.61,0,0,hộp
31/03/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1124,24.33,0,0,lọ
31/03/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1587,24.60,0,0,chai
01/04/2021,Acetylcysteine syrup,DHG Pharma,Cool place,774,24.90,0,1,chai
01/04/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,774,25.08,0,0,hộp
01/04/2021,Coldrex,GSK,Room temperature,1916,24.51,0,0,hộp
01/04/2021,Ibuprofen 200mg,Traphaco,Room temperature,2379,24.96,0,0,hộp
01/04/2021,Loratadine 10mg,Sanofi,Room temperature,1195,24.02,0,1,hộp
01/04/2021,Omeprazole 20mg,STADA,Room temperature,1303,24.67,0,0,hộp
01/04/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3614,24.58,0,1,hộp
01/04/2021,Salbutamol inhaler,GSK,Cool place,1144,24.80,0,1,chai
01/04/2021,Salonpas,Hisamitsu,Dry place,3253,24.44,0,0,gói
01/04/2021,Smecta,Ipsen,Dry place,1881,24.17,0,1,gói
01/04/2021,Thuốc ho Prospan,Engelhard,Cool place,1426,23.55,0,1,chai
01/04/2021,V-Rohto,Rohto,Cool place,2497,24.67,0,0,chai
01/04/2021,Vitamin C 500mg,DHG Pharma,Room temperature,3029,24.49,0,1,hộp
01/04/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1111,24.37,0,1,lọ
01/04/2021,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1570,24.62,0,0,chai
02/04/2021,Acetylcysteine syrup,DHG Pharma,Cool place,766,24.81,0,0,chai
02/04/2021,Amoxicillin-Clavulanate,Glomed,Room temperature,767,24.97,0,1,hộp
02/04/2021,Coldrex,GSK,Room temperature,1896,24.53,0,0,hộp
02/04/2021,Ibuprofen 200mg,Traphaco,Room temperature,2364,25.02,0,1,hộp
02/04/2021,Loratadine 10mg,Sanofi,Room temperature,1184,23.92,0,0,hộp
02/04/2021,Omeprazole 20mg,STADA,Room temperature,1295,24.67,0,0,hộp
02/04/2021,Paracetamol 500mg,DHG Pharma,Room temperature,3572,24.48,0,0,hộp
02/04/2021,Salbutamol inhaler,GSK,Cool place,1138,24.88,0,1,chai
02/04/2021,Salonpas,Hisamitsu,Dry place,3210,24.41,0,1,gói
02/04/2021,Smecta,Ipsen,Dry place,1864,24.18,0,1,gói
02/04/2021,Thuốc ho Prospan,Engelhard,Cool place,1406,23.37,0,0,chai
02/04/2021,V-Rohto,Rohto,Cool place,2466,24.67,0,1,chai
02/04/2021,Vitamin C 500mg,DHG Pharma,Room temperature,2991,24.38,0,0,hộp
02/04/2021,Vitamin D3 1000 IU,Nature Made,Room temperature,1098,24.40,0,0,lọ
